1510652632	1.76
1510652632	87.13
1510652632	53.02
1510652632	97.21
1510652632	22.56
1510652632	13.52
1510652632	12.69
1510652632	25.01
1510652632	83.70
1510652632	65.35
1510652632	83.73
1510652632	94.07
1510652632	41.92
1510652632	52.03
1510652632	98.29
1510652632	69.85
1510652632	84.03
1510652632	43.02
1510652632	74.87
1510652632	65.95
1510652632	26.10
1510652632	32.07
1510652632	11.64
1510652632	76.53
1510652632	60.01
1510652632	65.82
1510652632	23.05
1510652632	49.36
1510652632	34.48
1510652632	95.71
1510652632	47.11
1510652632	19.00
1510652632	25.37
1510652632	67.13
1510652632	83.70
1510652632	2.42
1510652632	88.71
1510652632	7.21
1510652632	78.73
1510652632	33.61
1510652632	5.04
1510652632	20.37
1510652632	70.32
1510652632	34.67
1510652632	40.78
1510652632	96.14
1510652632	80.90
1510652632	86.13
1510652632	60.20
1510652632	19.60
1510652632	25.67
1510652632	94.30
1510652632	38.74
1510652632	21.30
1510652632	37.13
1510652632	67.81
1510652632	49.42
1510652632	44.26
1510652632	93.44
1510652632	70.39
1510652632	35.70
1510652632	65.70
1510652632	51.31
1510652632	74.38
1510652632	80.37
1510652632	9.64
1510652632	28.66
1510652632	80.03
1510652632	7.26
1510652632	52.90
1510652632	7.50
1510652632	67.36
1510652632	25.36
1510652632	99.96
1510652632	29.57
1510652632	76.20
1510652632	38.10
1510652632	96.07
1510652632	92.31
1510652632	45.77
1510652632	94.64
1510652632	64.50
1510652632	9.76
1510652632	1.62
1510652632	63.93
1510652632	84.91
1510652632	41.30
1510652632	70.98
1510652632	53.61
1510652632	20.91
1510652632	24.78
1510652632	75.37
1510652632	72.77
1510652632	99.46
1510652632	61.34
1510652632	12.89
1510652632	11.10
1510652632	33.83
1510652632	2.66
1510652632	90.82
1510652632	84.62
1510652643	30.51
1510652643	9.85
1510652643	87.81
1510652643	8.60
1510652643	26.54
1510652643	33.51
1510652643	78.68
1510652643	11.46
1510652643	52.02
1510652643	1.81
1510652643	59.36
1510652643	81.48
1510652643	46.01
1510652643	41.94
1510652643	75.19
1510652643	3.67
1510652643	63.44
1510652643	57.99
1510652643	51.22
1510652643	87.84
1510652643	96.87
1510652643	75.58
1510652643	62.14
1510652643	38.79
1510652643	42.48
1510652643	23.40
1510652643	99.00
1510652643	13.19
1510652643	3.35
1510652643	44.10
1510652643	87.99
1510652643	62.08
1510652643	41.64
1510652643	57.72
1510652643	51.45
1510652643	67.90
1510652643	52.83
1510652643	77.72
1510652643	86.42
1510652643	2.94
1510652643	20.98
1510652643	73.73
1510652643	47.56
1510652643	56.17
1510652643	55.28
1510652643	78.40
1510652643	56.79
1510652643	87.11
1510652643	18.67
1510652643	97.22
1510652643	79.73
1510652643	36.85
1510652643	53.84
1510652643	95.00
1510652643	10.62
1510652643	75.91
1510652643	79.07
1510652643	82.38
1510652643	4.02
1510652643	38.01
1510652643	73.84
1510652643	64.27
1510652643	58.69
1510652643	36.99
1510652643	86.67
1510652643	67.78
1510652643	2.47
1510652643	53.36
1510652643	69.98
1510652643	84.17
1510652643	69.77
1510652643	19.27
1510652643	87.20
1510652643	86.27
1510652643	2.75
1510652643	21.52
1510652643	81.42
1510652643	13.61
1510652643	59.19
1510652643	7.39
1510652643	63.07
1510652643	17.99
1510652643	4.08
1510652643	35.13
1510652643	75.80
1510652643	97.32
1510652643	87.96
1510652643	71.12
1510652643	8.04
1510652643	40.83
1510652643	15.69
1510652643	45.44
1510652643	8.78
1510652643	9.69
1510652643	95.63
1510652643	93.06
1510652643	69.12
1510652643	88.11
1510652643	67.22
1510652643	36.55
1510652643	57.73
1510652653	47.43
1510652653	9.82
1510652653	50.87
1510652653	21.38
1510652653	99.62
1510652653	50.74
1510652653	70.78
1510652653	18.62
1510652653	10.92
1510652653	55.31
1510652653	7.94
1510652653	13.81
1510652653	84.36
1510652653	15.09
1510652653	74.42
1510652653	85.63
1510652653	90.10
1510652653	21.46
1510652653	2.48
1510652653	40.03
1510652653	3.16
1510652653	26.00
1510652653	93.60
1510652653	27.22
1510652653	7.60
1510652653	20.45
1510652653	99.01
1510652653	42.36
1510652653	31.90
1510652653	94.27
1510652653	39.03
1510652653	31.83
1510652653	78.05
1510652653	93.01
1510652653	34.04
1510652653	81.92
1510652653	11.48
1510652653	31.90
1510652653	18.79
1510652653	74.23
1510652653	83.80
1510652653	43.12
1510652653	51.91
1510652653	7.29
1510652653	53.49
1510652653	8.45
1510652653	57.35
1510652653	69.31
1510652653	25.53
1510652653	81.83
1510652653	85.18
1510652653	1.67
1510652653	78.51
1510652653	47.77
1510652653	94.80
1510652653	5.21
1510652653	65.59
1510652653	92.08
1510652653	60.60
1510652653	43.45
1510652653	13.67
1510652653	9.88
1510652653	86.82
1510652653	70.54
1510652653	38.96
1510652653	44.90
1510652653	39.48
1510652653	82.86
1510652653	59.02
1510652653	85.17
1510652653	47.32
1510652653	1.85
1510652653	5.79
1510652653	97.32
1510652653	97.70
1510652653	16.96
1510652653	55.49
1510652653	90.21
1510652653	75.07
1510652653	86.81
1510652653	45.55
1510652653	55.37
1510652653	78.05
1510652653	29.51
1510652653	91.43
1510652653	16.69
1510652653	24.11
1510652653	22.60
1510652653	53.32
1510652653	50.09
1510652653	5.48
1510652653	76.63
1510652653	59.16
1510652653	99.18
1510652653	22.54
1510652653	47.09
1510652653	55.77
1510652653	19.71
1510652653	92.88
1510652653	40.34
1510652653	58.86
1510652718	21.58
1510652718	90.47
1510652718	48.98
1510652718	21.40
1510652718	77.16
1510652718	11.98
1510652718	7.47
1510652718	10.05
1510652718	72.11
1510652718	7.81
1510652718	37.83
1510652718	73.98
1510652718	30.34
1510652718	25.64
1510652718	27.09
1510652718	12.19
1510652718	6.29
1510652718	33.12
1510652718	21.40
1510652718	32.14
1510652718	66.08
1510652718	32.64
1510652718	60.45
1510652718	86.46
1510652718	9.70
1510652718	13.02
1510652718	32.62
1510652718	86.89
1510652718	66.39
1510652718	2.89
1510652718	93.64
1510652718	56.61
1510652718	77.42
1510652718	10.84
1510652718	24.74
1510652718	68.47
1510652718	63.77
1510652718	7.79
1510652718	66.95
1510652718	16.50
1510652718	37.70
1510652718	73.96
1510652718	21.31
1510652718	13.06
1510652718	71.53
1510652718	23.98
1510652718	95.18
1510652718	47.97
1510652718	33.39
1510652718	45.81
1510652718	68.29
1510652718	39.74
1510652718	79.96
1510652718	45.67
1510652718	43.91
1510652718	49.53
1510652718	54.10
1510652718	23.85
1510652718	79.13
1510652718	20.41
1510652718	22.88
1510652718	92.71
1510652718	66.13
1510652718	36.61
1510652718	86.37
1510652718	4.36
1510652718	50.54
1510652718	65.24
1510652718	20.86
1510652718	70.89
1510652718	88.56
1510652718	28.86
1510652718	33.63
1510652718	1.87
1510652718	95.53
1510652718	15.10
1510652718	56.44
1510652718	60.70
1510652718	73.83
1510652718	70.56
1510652718	95.93
1510652718	24.35
1510652718	67.29
1510652718	84.75
1510652718	17.08
1510652718	9.16
1510652718	55.61
1510652718	52.11
1510652718	49.56
1510652718	70.65
1510652718	23.53
1510652718	86.08
1510652718	7.87
1510652718	23.67
1510652718	97.53
1510652718	5.76
1510652718	48.46
1510652718	55.32
1510652718	6.25
1510652718	14.90
1510652718	36.17
1510652740	27.25
1510652740	94.04
1510652740	68.83
1510652740	98.15
1510652740	21.19
1510652740	34.31
1510652740	34.42
1510652740	7.36
1510652740	51.20
1510652740	43.84
1510652740	15.40
1510652740	71.79
1510652740	52.04
1510652740	51.31
1510652740	82.85
1510652740	49.44
1510652740	78.42
1510652740	24.11
1510652740	60.27
1510652740	68.14
1510652740	7.90
1510652740	26.21
1510652740	94.25
1510652740	26.54
1510652740	13.43
1510652740	97.51
1510652740	73.38
1510652740	12.59
1510652740	89.26
1510652740	91.28
1510652740	85.60
1510652740	66.55
1510652740	70.32
1510652740	39.39
1510652740	50.91
1510652740	41.95
1510652740	29.94
1510652740	31.30
1510652740	3.89
1510652740	6.52
1510652740	32.69
1510652740	44.63
1510652740	34.80
1510652740	42.57
1510652740	48.48
1510652740	14.60
1510652740	67.05
1510652740	69.40
1510652740	28.12
1510652740	28.36
1510652740	91.01
1510652740	54.97
1510652740	94.47
1510652740	83.06
1510652740	20.34
1510652740	98.92
1510652740	4.60
1510652740	76.46
1510652740	24.75
1510652740	98.54
1510652740	25.02
1510652740	10.88
1510652740	93.03
1510652740	64.37
1510652740	57.38
1510652740	35.60
1510652740	76.55
1510652740	37.83
1510652740	23.96
1510652740	83.39
1510652740	27.31
1510652740	30.58
1510652740	85.77
1510652740	77.53
1510652740	49.56
1510652740	88.58
1510652740	82.61
1510652740	83.93
1510652740	47.93
1510652740	15.66
1510652740	2.02
1510652740	5.40
1510652740	99.58
1510652740	7.93
1510652740	19.81
1510652740	4.98
1510652740	26.65
1510652740	83.21
1510652740	68.14
1510652740	61.34
1510652740	81.74
1510652740	18.19
1510652740	30.34
1510652740	82.36
1510652740	20.97
1510652740	40.23
1510652740	70.33
1510652740	44.61
1510652740	22.60
1510652740	12.62
1510652740	10.41
1510652910	27.14
1510652910	57.39
1510652910	10.37
1510652910	80.63
1510652910	51.46
1510652910	25.13
1510652910	70.49
1510652910	85.09
1510652910	95.81
1510652910	25.66
1510652910	40.13
1510652910	41.41
1510652910	59.13
1510652910	41.13
1510652910	21.75
1510652910	44.13
1510652910	84.09
1510652910	56.73
1510652910	77.59
1510652910	92.82
1510652910	43.83
1510652910	32.58
1510652910	52.52
1510652910	91.37
1510652910	8.55
1510652910	48.64
1510652910	13.08
1510652910	16.92
1510652910	74.93
1510652910	46.41
1510652910	10.07
1510652910	44.40
1510652910	20.79
1510652910	28.91
1510652910	55.04
1510652910	28.43
1510652910	66.57
1510652910	52.54
1510652910	79.73
1510652910	55.19
1510652910	22.81
1510652910	23.11
1510652910	58.82
1510652910	31.05
1510652910	18.01
1510652910	71.03
1510652910	81.65
1510652910	33.14
1510652910	63.92
1510652910	90.73
1510652910	92.71
1510652910	45.92
1510652910	52.74
1510652910	35.56
1510652910	23.57
1510652910	73.57
1510652910	69.96
1510652910	20.47
1510652910	39.60
1510652910	5.30
1510652910	76.71
1510652910	31.27
1510652910	54.43
1510652910	54.20
1510652910	26.94
1510652910	68.78
1510652910	8.07
1510652910	66.44
1510652910	90.72
1510652910	36.71
1510652910	96.71
1510652910	6.59
1510652910	22.91
1510652910	24.31
1510652910	84.99
1510652910	82.28
1510652910	93.65
1510652910	98.85
1510652910	71.23
1510652910	33.19
1510652910	62.86
1510652910	97.15
1510652910	59.74
1510652910	78.70
1510652910	48.88
1510652910	16.40
1510652910	40.33
1510652910	78.71
1510652910	16.86
1510652910	48.35
1510652910	7.26
1510652910	9.31
1510652910	43.57
1510652910	61.33
1510652910	48.96
1510652910	34.36
1510652910	56.39
1510652910	42.83
1510652910	29.74
1510652910	43.26
1510652910	16.54
1510653057	80.16
1510653057	64.11
1510653057	34.98
1510653057	16.92
1510653057	67.27
1510653057	85.93
1510653057	98.68
1510653057	30.89
1510653057	40.06
1510653057	2.03
1510653057	30.78
1510653057	7.28
1510653057	54.05
1510653057	58.19
1510653057	22.58
1510653057	60.46
1510653057	31.39
1510653057	70.48
1510653057	23.82
1510653057	70.16
1510653057	28.31
1510653057	99.45
1510653057	70.49
1510653057	2.91
1510653057	14.15
1510653057	42.34
1510653057	11.85
1510653057	90.83
1510653057	45.96
1510653057	37.78
1510653057	2.86
1510653057	62.23
1510653057	33.58
1510653057	78.59
1510653057	11.77
1510653057	89.65
1510653057	42.36
1510653057	11.28
1510653057	95.25
1510653057	31.17
1510653057	34.91
1510653057	87.21
1510653057	34.09
1510653057	95.45
1510653057	81.38
1510653057	60.02
1510653057	30.78
1510653057	39.69
1510653057	97.65
1510653057	19.49
1510653057	18.15
1510653057	58.83
1510653057	81.97
1510653057	43.96
1510653057	67.35
1510653057	49.02
1510653057	66.31
1510653057	84.04
1510653057	97.10
1510653057	98.96
1510653057	37.17
1510653057	60.36
1510653057	68.60
1510653057	86.10
1510653057	31.31
1510653057	49.71
1510653057	73.53
1510653057	56.38
1510653057	99.91
1510653057	36.21
1510653057	85.52
1510653057	28.28
1510653057	4.21
1510653057	3.77
1510653057	87.61
1510653057	63.68
1510653057	68.16
1510653057	36.64
1510653057	29.77
1510653057	60.65
1510653057	13.38
1510653057	47.69
1510653057	3.82
1510653057	74.96
1510653057	6.38
1510653057	36.29
1510653057	54.41
1510653057	45.23
1510653057	8.54
1510653057	52.88
1510653057	59.97
1510653057	41.65
1510653057	30.18
1510653057	80.72
1510653057	72.15
1510653057	55.95
1510653057	57.51
1510653057	12.75
1510653057	55.24
1510653057	19.78
1510653057	57.89
1510653159	55.85
1510653159	65.26
1510653159	73.33
1510653159	79.73
1510653159	58.26
1510653159	59.61
1510653159	4.84
1510653159	33.49
1510653159	34.37
1510653159	76.29
1510653159	79.32
1510653159	15.18
1510653159	23.99
1510653159	18.70
1510653159	28.93
1510653159	19.18
1510653159	38.80
1510653159	55.90
1510653159	59.03
1510653159	31.62
1510653159	29.06
1510653159	61.19
1510653159	1.18
1510653159	77.61
1510653159	18.22
1510653159	41.95
1510653159	40.51
1510653159	24.53
1510653159	49.40
1510653159	20.05
1510653159	52.95
1510653159	76.84
1510653159	10.74
1510653159	57.82
1510653159	5.96
1510653159	10.28
1510653159	75.24
1510653159	27.87
1510653159	29.76
1510653159	56.21
1510653159	28.09
1510653159	9.34
1510653159	5.63
1510653159	45.77
1510653159	26.67
1510653159	66.72
1510653159	32.98
1510653159	80.03
1510653159	48.57
1510653159	36.19
1510653159	75.57
1510653159	18.80
1510653159	18.45
1510653159	87.07
1510653159	97.41
1510653159	41.65
1510653159	56.79
1510653159	58.78
1510653159	93.07
1510653159	28.89
1510653159	86.08
1510653159	66.03
1510653159	9.52
1510653159	30.10
1510653159	27.88
1510653159	86.99
1510653159	65.68
1510653159	39.51
1510653159	8.16
1510653159	44.74
1510653159	43.34
1510653159	19.31
1510653159	80.01
1510653159	92.39
1510653159	3.09
1510653159	44.83
1510653159	58.87
1510653159	74.18
1510653159	22.60
1510653159	88.50
1510653159	46.86
1510653159	49.42
1510653159	17.15
